iter	Passed	Remaining
4785	32003	14804
4786	32010	14798
4787	32016	14791
4788	32023	14784
4789	32031	14778
4790	32037	14771
4791	32044	14765
4792	32051	14758
4793	32058	14752
4794	32065	14745
4795	32072	14738
4796	32079	14732
4797	32086	14725
4798	32093	14719
4799	32100	14712
4800	32107	14706
4801	32113	14699
4802	32119	14692
4803	32126	14685
4804	32133	14678
4805	32140	14672
4806	32146	14665
4807	32153	14659
4808	32160	14652
4809	32167	14645
4810	32173	14639
4811	32180	14632
4812	32187	14625
4813	32194	14619
4814	32201	14612
4815	32208	14606
4816	32215	14599
4817	32223	14593
4818	32230	14587
4819	32237	14580
4820	32244	14574
4821	32251	14567
4822	32257	14560
4823	32265	14554
4824	32272	14547
4825	32278	14540
4826	32285	14534
4827	32292	14527
4828	32299	14520
4829	32305	14514
4830	32312	14507
4831	32319	14500
4832	32326	14494
4833	32332	14487
4834	32340	14481
4835	32346	14474
4836	32353	14467
4837	32360	14461
4838	32367	14454
4839	32373	14447
4840	32380	14441
4841	32387	14434
4842	32394	14427
4843	32401	14421
4844	32408	14414
4845	32415	14408
4846	32421	14401
4847	32429	14395
4848	32435	14388
4849	32442	14381
4850	32449	14374
4851	32455	14368
4852	32462	14361
4853	32469	14355
4854	32476	14348
4855	32483	14341
4856	32489	14335
4857	32496	14328
4858	32503	14321
4859	32509	14315
4860	32516	14308
4861	32523	14301
4862	32530	14295
4863	32537	14288
4864	32544	14281
4865	32551	14275
4866	32558	14268
4867	32564	14262
4868	32571	14255
4869	32578	14248
4870	32586	14242
4871	32593	14236
4872	32599	14229
4873	32606	14222
4874	32613	14216
4875	32620	14209
4876	32626	14202
4877	32633	14196
4878	32640	14189
4879	32649	14183
4880	32657	14177
4881	32666	14171
4882	32673	14165
4883	32681	14159
4884	32689	14153
4885	32696	14146
4886	32703	14140
4887	32711	14133
4888	32718	14127
4889	32725	14121
4890	32733	14114
4891	32740	14108
4892	32746	14101
4893	32756	14096
4894	32764	14089
4895	32770	14082
4896	32777	14076
4897	32784	14069
4898	32791	14062
4899	32798	14056
4900	32804	14049
4901	32811	14042
4902	32818	14036
4903	32825	14029
4904	32832	14023
4905	32838	14016
4906	32845	14009
4907	32852	14003
4908	32859	13996
4909	32866	13989
4910	32872	13983
4911	32879	13976
4912	32886	13969
4913	32893	13963
4914	32899	13956
4915	32906	13949
4916	32913	13943
4917	32920	13936
4918	32927	13930
4919	32934	13923
4920	32941	13916
4921	32948	13910
4922	32955	13903
4923	32961	13896
4924	32968	13890
4925	32975	13883
4926	32982	13877
4927	32989	13870
4928	32996	13863
4929	33002	13857
4930	33009	13850
4931	33016	13843
4932	33023	13837
4933	33029	13830
4934	33036	13823
4935	33043	13817
4936	33049	13810
4937	33056	13803
4938	33063	13797
4939	33071	13790
4940	33078	13784
4941	33084	13777
4942	33091	13770
4943	33098	13764
4944	33105	13757
4945	33112	13751
4946	33119	13744
4947	33125	13737
4948	33132	13731
4949	33139	13724
4950	33146	13717
4951	33153	13711
4952	33160	13704
4953	33166	13697
4954	33173	13691
4955	33180	13684
4956	33187	13678
4957	33194	13671
4958	33201	13665
4959	33208	13658
4960	33215	13651
4961	33222	13645
4962	33228	13638
4963	33235	13631
4964	33241	13624
4965	33248	13618
4966	33255	13611
4967	33262	13605
4968	33269	13598
4969	33276	13592
4970	33284	13585
4971	33291	13578
4972	33298	13572
4973	33304	13565
4974	33311	13559
4975	33318	13552
4976	33325	13545
4977	33332	13539
4978	33339	13532
4979	33345	13525
4980	33352	13519
4981	33359	13512
4982	33365	13505
4983	33372	13498
4984	33379	13492
4985	33386	13485
4986	33392	13478
4987	33399	13472
4988	33406	13465
4989	33412	13458
4990	33419	13452
4991	33426	13445
4992	33433	13439
4993	33440	13432
4994	33447	13425
4995	33454	13419
4996	33460	13412
4997	33467	13405
4998	33474	13399
4999	33480	13392
5000	33487	13385
5001	33494	13378
5002	33500	13372
5003	33507	13365
5004	33514	13358
5005	33520	13351
5006	33527	13345
5007	33534	13338
5008	33541	13332
5009	33547	13325
5010	33554	13318
5011	33560	13311
5012	33567	13305
5013	33574	13298
5014	33581	13291
5015	33587	13285
5016	33594	13278
5017	33601	13271
5018	33608	13265
5019	33615	13258
5020	33621	13251
5021	33628	13245
5022	33635	13238
5023	33644	13232
5024	33652	13226
5025	33660	13220
5026	33668	13214
5027	33675	13207
5028	33682	13201
5029	33691	13195
5030	33699	13189
5031	33707	13182
5032	33714	13176
5033	33724	13170
5034	33731	13164
5035	33738	13157
5036	33748	13152
5037	33755	13145
5038	33762	13139
5039	33769	13132
5040	33776	13126
5041	33783	13119
5042	33790	13112
5043	33796	13106
5044	33803	13099
5045	33810	13092
5046	33817	13085
5047	33823	13079
5048	33830	13072
5049	33836	13065
5050	33843	13058
5051	33849	13052
5052	33856	13045
5053	33863	13038
5054	33869	13031
5055	33875	13025
5056	33882	13018
5057	33889	13011
5058	33895	13004
5059	33902	12998
5060	33908	12991
5061	33915	12984
5062	33921	12977
5063	33927	12970
5064	33934	12964
5065	33941	12957
5066	33947	12950
5067	33954	12943
5068	33960	12937
5069	33967	12930
5070	33973	12923
5071	33980	12916
5072	33987	12910
5073	33994	12903
5074	34000	12896
5075	34006	12889
5076	34013	12883
5077	34020	12876
5078	34027	12869
5079	34033	12863
5080	34040	12856
5081	34046	12849
5082	34053	12842
5083	34060	12836
5084	34066	12829
5085	34074	12823
5086	34080	12816
5087	34087	12809
5088	34093	12802
5089	34100	12795
5090	34106	12789
5091	34113	12782
5092	34119	12775
5093	34125	12768
5094	34132	12761
5095	34139	12755
5096	34145	12748
5097	34151	12741
5098	34158	12734
5099	34164	12728
5100	34171	12721
5101	34177	12714
5102	34184	12707
5103	34190	12700
5104	34197	12694
5105	34203	12687
5106	34209	12680
5107	34216	12673
5108	34222	12666
5109	34229	12660
5110	34235	12653
5111	34242	12646
5112	34248	12639
5113	34255	12633
5114	34261	12626
5115	34268	12619
5116	34275	12612
5117	34281	12605
5118	34287	12598
5119	34293	12592
5120	34300	12585
5121	34306	12578
5122	34313	12571
5123	34320	12565
5124	34326	12558
5125	34333	12551
5126	34340	12545
5127	34347	12538
5128	34354	12531
5129	34360	12525
5130	34366	12518
5131	34373	12511
5132	34380	12504
5133	34386	12498
5134	34392	12491
5135	34399	12484
5136	34406	12477
5137	34412	12471
5138	34419	12464
5139	34425	12457
5140	34432	12450
5141	34438	12444
5142	34445	12437
5143	34451	12430
5144	34458	12423
5145	34464	12417
5146	34471	12410
5147	34478	12403
5148	34485	12396
5149	34491	12390
5150	34497	12383
5151	34504	12376
5152	34510	12369
5153	34517	12363
5154	34523	12356
5155	34530	12349
5156	34536	12342
5157	34542	12335
5158	34549	12328
5159	34556	12322
5160	34562	12315
5161	34569	12308
5162	34575	12302
5163	34582	12295
5164	34588	12288
5165	34595	12281
5166	34602	12275
5167	34608	12268
5168	34615	12261
5169	34621	12254
5170	34627	12247
5171	34636	12241
5172	34644	12235
5173	34652	12229
5174	34660	12223
5175	34667	12216
5176	34674	12210
5177	34681	12203
5178	34688	12196
5179	34695	12190
5180	34702	12183
5181	34710	12177
5182	34716	12170
5183	34723	12164
5184	34730	12157
5185	34737	12150
5186	34743	12143
5187	34749	12136
5188	34756	12130
5189	34762	12123
5190	34769	12116
5191	34775	12109
5192	34782	12103
5193	34788	12096
5194	34794	12089
5195	34801	12082
5196	34808	12076
5197	34814	12069
5198	34821	12062
5199	34828	12056
5200	34835	12049
5201	34841	12042
5202	34848	12035
5203	34854	12029
5204	34861	12022
5205	34868	12015
5206	34875	12009
5207	34882	12002
5208	34889	11995
5209	34895	11989
5210	34902	11982
5211	34909	11975
5212	34915	11968
5213	34921	11962
5214	34928	11955
5215	34934	11948
5216	34941	11941
5217	34947	11935
5218	34954	11928
5219	34961	11921
5220	34967	11914
5221	34973	11907
5222	34980	11901
5223	34986	11894
5224	34993	11887
5225	34999	11880
5226	35006	11874
5227	35012	11867
5228	35019	11860
5229	35025	11853
5230	35032	11847
5231	35038	11840
5232	35045	11833
5233	35052	11826
5234	35058	11820
5235	35065	11813
5236	35072	11806
5237	35078	11800
5238	35085	11793
5239	35091	11786
5240	35098	11779
5241	35104	11772
5242	35110	11766
5243	35117	11759
5244	35123	11752
5245	35129	11745
5246	35136	11739
5247	35143	11732
5248	35149	11725
5249	35156	11718
5250	35162	11711
5251	35168	11705
5252	35175	11698
5253	35181	11691
5254	35187	11684
5255	35193	11677
5256	35200	11670
5257	35206	11664
5258	35213	11657
5259	35220	11650
5260	35226	11643
5261	35232	11637
5262	35238	11630
5263	35245	11623
5264	35251	11616
5265	35257	11609
5266	35264	11602
5267	35270	11596
5268	35277	11589
5269	35283	11582
5270	35290	11576
5271	35297	11569
5272	35303	11562
5273	35310	11555
5274	35316	11549
5275	35323	11542
5276	35329	11535
5277	35335	11528
5278	35342	11521
5279	35349	11515
5280	35355	11508
5281	35362	11501
5282	35369	11495
5283	35375	11488
5284	35382	11481
5285	35389	11474
5286	35395	11468
5287	35402	11461
5288	35408	11454
5289	35415	11448
5290	35421	11441
5291	35428	11434
5292	35435	11427
5293	35441	11421
5294	35447	11414
5295	35454	11407
5296	35461	11400
5297	35468	11394
5298	35474	11387
5299	35481	11380
5300	35487	11373
5301	35493	11367
5302	35500	11360
5303	35507	11353
5304	35513	11346
5305	35520	11340
5306	35526	11333
5307	35533	11326
5308	35539	11319
5309	35546	11313
5310	35552	11306
5311	35559	11299
5312	35566	11293
5313	35572	11286
5314	35579	11279
5315	35585	11272
5316	35592	11266
5317	35599	11259
5318	35605	11252
5319	35613	11246
5320	35621	11240
5321	35629	11233
5322	35636	11227
5323	35643	11220
5324	35650	11214
5325	35658	11207
5326	35664	11200
5327	35671	11194
5328	35679	11187
5329	35686	11181
5330	35693	11174
5331	35700	11168
5332	35706	11161
5333	35713	11154
5334	35719	11147
5335	35726	11141
5336	35736	11135
5337	35742	11128
5338	35748	11121
5339	35755	11115
5340	35762	11108
5341	35768	11101
5342	35775	11094
5343	35781	11088
5344	35788	11081
5345	35794	11074
5346	35801	11067
5347	35808	11061
5348	35814	11054
5349	35821	11047
5350	35827	11040
5351	35833	11034
5352	35840	11027
5353	35846	11020
5354	35853	11013
5355	35859	11007
5356	35866	11000
5357	35873	10993
5358	35880	10986
5359	35886	10980
5360	35893	10973
5361	35899	10966
5362	35905	10959
5363	35912	10953
5364	35919	10946
5365	35926	10939
5366	35932	10933
5367	35939	10926
5368	35945	10919
5369	35952	10912
5370	35959	10906
5371	35966	10899
5372	35972	10892
5373	35979	10886
5374	35986	10879
5375	35992	10872
5376	35999	10866
5377	36005	10859
5378	36012	10852
5379	36018	10845
5380	36025	10838
5381	36031	10832
5382	36038	10825
5383	36044	10818
5384	36051	10812
5385	36058	10805
5386	36064	10798
5387	36071	10791
5388	36077	10785
5389	36084	10778
5390	36090	10771
5391	36097	10764
5392	36103	10758
5393	36110	10751
5394	36116	10744
5395	36123	10737
5396	36129	10731
5397	36136	10724
5398	36142	10717
5399	36149	10710
5400	36155	10704
5401	36162	10697
5402	36169	10690
5403	36176	10684
5404	36182	10677
5405	36188	10670
5406	36195	10663
5407	36201	10656
5408	36208	10650
5409	36214	10643
5410	36221	10636
5411	36227	10630
5412	36234	10623
5413	36241	10616
5414	36248	10610
5415	36255	10603
5416	36261	10596
5417	36268	10590
5418	36275	10583
5419	36281	10576
5420	36288	10569
5421	36294	10563
5422	36301	10556
5423	36308	10549
5424	36314	10542
5425	36321	10536
5426	36328	10529
5427	36334	10522
5428	36341	10516
5429	36347	10509
5430	36354	10502
5431	36361	10496
5432	36367	10489
5433	36374	10482
5434	36381	10475
5435	36388	10469
5436	36394	10462
5437	36401	10455
5438	36408	10449
5439	36414	10442
5440	36421	10435
5441	36427	10429
5442	36434	10422
5443	36440	10415
5444	36447	10408
5445	36454	10402
5446	36460	10395
5447	36467	10388
5448	36474	10381
5449	36480	10375
5450	36487	10368
5451	36493	10361
5452	36500	10355
5453	36506	10348
5454	36513	10341
5455	36520	10334
5456	36526	10328
5457	36533	10321
5458	36539	10314
5459	36546	10308
5460	36554	10301
5461	36561	10295
5462	36568	10288
5463	36575	10281
5464	36581	10275
5465	36588	10268
5466	36596	10261
5467	36604	10255
5468	36612	10249
5469	36619	10242
5470	36626	10236
5471	36634	10229
5472	36641	10223
5473	36648	10216
5474	36654	10209
5475	36661	10203
5476	36668	10196
5477	36674	10189
5478	36681	10182
5479	36688	10176
5480	36695	10169
5481	36702	10163
5482	36708	10156
5483	36715	10149
5484	36722	10143
5485	36732	10137
5486	36739	10130
5487	36745	10123
5488	36752	10117
5489	36759	10110
5490	36767	10104
5491	36773	10097
5492	36780	10090
5493	36786	10083
5494	36793	10077
5495	36799	10070
5496	36806	10063
5497	36813	10056
5498	36819	10050
5499	36826	10043
5500	36832	10036
5501	36839	10030
5502	36846	10023
5503	36852	10016
5504	36859	10009
5505	36866	10003
5506	36872	9996
5507	36878	9989
5508	36885	9982
5509	36891	9976
5510	36897	9969
5511	36904	9962
5512	36911	9955
5513	36918	9949
5514	36925	9942
5515	36931	9935
5516	36938	9929
5517	36944	9922
5518	36951	9915
5519	36957	9908
5520	36964	9902
5521	36970	9895
5522	36976	9888
5523	36983	9881
5524	36989	9875
5525	36996	9868
5526	37002	9861
5527	37009	9854
5528	37015	9848
5529	37022	9841
5530	37029	9834
5531	37036	9828
5532	37045	9822
5533	37052	9815
5534	37061	9809
5535	37068	9802
5536	37075	9796
5537	37082	9789
5538	37089	9782
5539	37095	9776
5540	37102	9769
5541	37109	9762
5542	37115	9756
5543	37122	9749
5544	37128	9742
5545	37135	9735
5546	37141	9729
5547	37148	9722
5548	37154	9715
5549	37161	9708
5550	37168	9702
5551	37175	9695
5552	37181	9688
5553	37187	9681
5554	37194	9675
5555	37200	9668
5556	37207	9661
5557	37213	9654
5558	37219	9648
5559	37226	9641
5560	37232	9634
5561	37239	9627
5562	37246	9621
5563	37253	9614
5564	37259	9607
5565	37266	9601
5566	37272	9594
5567	37279	9587
5568	37285	9580
5569	37292	9574
5570	37299	9567
5571	37305	9560
5572	37312	9553
5573	37318	9547
5574	37325	9540
5575	37331	9533
5576	37338	9527
5577	37345	9520
5578	37351	9513
5579	37358	9506
5580	37365	9500
5581	37371	9493
5582	37377	9486
5583	37384	9479
5584	37390	9473
5585	37397	9466
5586	37403	9459
5587	37410	9452
5588	37416	9446
5589	37423	9439
5590	37430	9432
5591	37436	9426
5592	37443	9419
5593	37449	9412
5594	37456	9405
5595	37463	9399
5596	37469	9392
5597	37475	9385
5598	37482	9378
5599	37488	9372
5600	37495	9365
5601	37502	9358
5602	37508	9352
5603	37515	9345
5604	37521	9338
5605	37528	9331
5606	37534	9325
5607	37540	9318
5608	37547	9311
5609	37553	9304
5610	37560	9298
5611	37566	9291
5612	37573	9284
5613	37581	9278
5614	37589	9271
5615	37597	9265
5616	37604	9258
5617	37611	9252
5618	37618	9245
5619	37624	9238
5620	37631	9232
5621	37638	9225
5622	37645	9218
5623	37652	9212
5624	37659	9205
5625	37666	9199
5626	37673	9192
5627	37679	9185
5628	37686	9178
5629	37692	9172
5630	37699	9165
5631	37705	9158
5632	37712	9151
5633	37721	9145
5634	37728	9139
5635	37734	9132
5636	37741	9125
5637	37748	9119
5638	37754	9112
5639	37761	9105
5640	37767	9098
5641	37773	9091
5642	37779	9085
5643	37786	9078
5644	37792	9071
5645	37799	9064
5646	37805	9058
5647	37812	9051
5648	37818	9044
5649	37825	9037
5650	37832	9031
5651	37838	9024
5652	37845	9017
5653	37851	9010
5654	37858	9004
5655	37865	8997
5656	37871	8990
5657	37877	8984
5658	37884	8977
5659	37890	8970
5660	37897	8963
5661	37903	8957
5662	37910	8950
5663	37916	8943
5664	37923	8937
5665	37930	8930
5666	37937	8923
5667	37943	8916
5668	37950	8910
5669	37957	8903
5670	37964	8896
5671	37971	8890
5672	37977	8883
5673	37984	8876
5674	37991	8870
5675	37997	8863
5676	38004	8856
5677	38009	8849
5678	38016	8843
5679	38023	8836
5680	38029	8829
5681	38036	8822
5682	38042	8816
5683	38049	8809
5684	38055	8802
5685	38062	8795
5686	38069	8789
5687	38075	8782
5688	38082	8775
5689	38089	8769
5690	38095	8762
5691	38102	8755
5692	38108	8749
5693	38115	8742
5694	38122	8735
5695	38128	8728
5696	38135	8722
5697	38141	8715
5698	38148	8708
5699	38154	8701
5700	38161	8695
5701	38168	8688
5702	38174	8681
5703	38181	8675
5704	38187	8668
5705	38194	8661
5706	38200	8654
5707	38207	8648
5708	38213	8641
5709	38219	8634
5710	38226	8627
5711	38232	8621
5712	38239	8614
5713	38245	8607
5714	38252	8601
5715	38259	8594
5716	38266	8587
5717	38272	8580
5718	38279	8574
5719	38285	8567
5720	38292	8560
5721	38298	8553
5722	38305	8547
5723	38312	8540
5724	38318	8533
5725	38325	8527
5726	38332	8520
5727	38338	8513
5728	38345	8507
5729	38352	8500
5730	38358	8493
5731	38365	8486
5732	38371	8480
5733	38378	8473
5734	38384	8466
5735	38391	8460
5736	38397	8453
5737	38404	8446
5738	38411	8439
5739	38417	8433
5740	38424	8426
5741	38430	8419
5742	38437	8412
5743	38444	8406
5744	38450	8399
5745	38457	8392
5746	38464	8386
5747	38471	8379
5748	38477	8372
5749	38484	8366
5750	38490	8359
5751	38497	8352
5752	38504	8346
5753	38511	8339
5754	38517	8332
5755	38524	8325
5756	38530	8319
5757	38537	8312
5758	38543	8305
5759	38550	8298
5760	38556	8292
5761	38566	8286
5762	38574	8279
5763	38582	8273
5764	38589	8266
5765	38597	8260
5766	38604	8253
5767	38611	8247
5768	38618	8240
5769	38625	8233
5770	38632	8227
5771	38638	8220
5772	38646	8213
5773	38653	8207
5774	38659	8200
5775	38666	8193
5776	38672	8187
5777	38678	8180
5778	38685	8173
5779	38692	8166
5780	38699	8160
5781	38705	8153
5782	38714	8147
5783	38721	8140
5784	38727	8133
5785	38734	8127
5786	38740	8120
5787	38747	8113
5788	38754	8106
5789	38760	8100
5790	38767	8093
5791	38773	8086
5792	38779	8079
5793	38786	8073
5794	38792	8066
5795	38799	8059
5796	38806	8053
5797	38812	8046
5798	38819	8039
5799	38826	8033
5800	38833	8026
5801	38839	8019
5802	38846	8012
5803	38852	8006
5804	38859	7999
5805	38865	7992
5806	38871	7985
5807	38877	7979
5808	38884	7972
5809	38890	7965
5810	38897	7958
5811	38904	7952
5812	38910	7945
5813	38917	7938
5814	38923	7932
5815	38930	7925
5816	38936	7918
5817	38943	7911
5818	38949	7905
5819	38956	7898
5820	38962	7891
5821	38969	7884
5822	38976	7878
5823	38982	7871
5824	38989	7864
5825	38996	7858
5826	39003	7851
5827	39009	7844
5828	39016	7838
5829	39023	7831
5830	39029	7824
5831	39036	7817
5832	39042	7811
5833	39049	7804
5834	39056	7797
5835	39062	7791
5836	39068	7784
5837	39075	7777
5838	39081	7770
5839	39088	7764
5840	39094	7757
5841	39100	7750
5842	39106	7743
5843	39113	7737
5844	39120	7730
5845	39126	7723
5846	39133	7716
5847	39140	7710
5848	39146	7703
5849	39153	7696
5850	39161	7690
5851	39167	7683
5852	39173	7676
5853	39179	7670
5854	39186	7663
5855	39192	7656
5856	39199	7649
5857	39205	7643
5858	39212	7636
5859	39218	7629
5860	39225	7622
5861	39231	7616
5862	39238	7609
5863	39245	7602
5864	39251	7596
5865	39258	7589
5866	39264	7582
5867	39271	7575
5868	39277	7569
5869	39284	7562
5870	39290	7555
5871	39297	7549
5872	39304	7542
5873	39310	7535
5874	39317	7528
5875	39323	7522
5876	39330	7515
5877	39336	7508
5878	39343	7502
5879	39350	7495
5880	39357	7488
5881	39363	7481
5882	39369	7475
5883	39376	7468
5884	39383	7461
5885	39389	7454
5886	39395	7448
5887	39402	7441
5888	39408	7434
5889	39415	7427
5890	39421	7421
5891	39428	7414
5892	39434	7407
5893	39441	7401
5894	39448	7394
5895	39454	7387
5896	39461	7380
5897	39467	7374
5898	39474	7367
5899	39480	7360
5900	39487	7354
5901	39493	7347
5902	39500	7340
5903	39506	7333
5904	39513	7327
5905	39519	7320
5906	39526	7313
5907	39532	7307
5908	39538	7300
5909	39545	7293
5910	39551	7286
5911	39561	7280
5912	39568	7274
5913	39576	7267
5914	39584	7260
5915	39591	7254
5916	39598	7247
5917	39605	7241
5918	39612	7234
5919	39619	7227
5920	39626	7221
5921	39632	7214
5922	39639	7207
5923	39646	7201
5924	39653	7194
5925	39660	7187
5926	39667	7181
5927	39674	7174
5928	39681	7167
5929	39688	7161
5930	39694	7154
5931	39701	7147
5932	39707	7141
5933	39716	7134
5934	39722	7128
5935	39729	7121
5936	39736	7114
5937	39742	7107
5938	39749	7101
5939	39756	7094
5940	39762	7087
5941	39768	7081
5942	39775	7074
5943	39782	7067
5944	39788	7060
5945	39795	7054
5946	39801	7047
5947	39808	7040
5948	39813	7033
5949	39820	7027
5950	39826	7020
5951	39833	7013
5952	39839	7006
5953	39846	7000
5954	39852	6993
5955	39859	6986
5956	39865	6980
5957	39872	6973
5958	39878	6966
5959	39884	6959
5960	39891	6953
5961	39898	6946
5962	39905	6939
5963	39911	6933
5964	39918	6926
5965	39924	6919
5966	39931	6912
5967	39938	6906
5968	39944	6899
5969	39951	6892
5970	39957	6886
5971	39964	6879
5972	39970	6872
5973	39977	6865
5974	39983	6859
5975	39990	6852
5976	39997	6845
5977	40003	6839
5978	40009	6832
5979	40017	6825
5980	40023	6818
5981	40030	6812
5982	40037	6805
5983	40043	6798
5984	40050	6792
5985	40057	6785
5986	40063	6778
5987	40070	6772
5988	40077	6765
5989	40083	6758
5990	40090	6751
5991	40096	6745
5992	40103	6738
5993	40109	6731
5994	40116	6725
5995	40123	6718
5996	40129	6711
5997	40136	6704
5998	40142	6698
5999	40149	6691
6000	40155	6684
6001	40162	6678
6002	40168	6671
6003	40175	6664
6004	40181	6657
6005	40187	6651
6006	40194	6644
6007	40200	6637
6008	40207	6630
6009	40213	6624
6010	40220	6617
6011	40226	6610
6012	40233	6604
6013	40240	6597
6014	40247	6590
6015	40253	6584
6016	40260	6577
6017	40267	6570
6018	40273	6563
6019	40280	6557
6020	40286	6550
6021	40292	6543
6022	40299	6536
6023	40305	6530
6024	40312	6523
6025	40318	6516
6026	40325	6510
6027	40331	6503
6028	40338	6496
6029	40345	6490
6030	40351	6483
6031	40360	6476
6032	40369	6470
6033	40378	6464
6034	40386	6457
6035	40394	6451
6036	40402	6444
6037	40409	6438
6038	40416	6431
6039	40424	6425
6040	40432	6418
6041	40439	6411
6042	40446	6405
6043	40453	6398
6044	40460	6392
6045	40467	6385
6046	40474	6378
6047	40481	6372
6048	40489	6365
6049	40496	6358
6050	40503	6352
6051	40509	6345
6052	40517	6338
6053	40524	6332
6054	40531	6325
6055	40542	6319
6056	40551	6313
6057	40559	6306
6058	40567	6300
6059	40574	6293
6060	40581	6287
6061	40589	6280
6062	40596	6273
6063	40604	6267
6064	40611	6260
6065	40619	6254
6066	40626	6247
6067	40633	6241
6068	40640	6234
6069	40648	6227
6070	40655	6221
6071	40663	6214
6072	40670	6208
6073	40677	6201
6074	40685	6194
6075	40693	6188
6076	40700	6181
6077	40708	6175
6078	40715	6168
6079	40722	6161
6080	40729	6155
6081	40736	6148
6082	40743	6141
6083	40750	6135
6084	40756	6128
6085	40763	6121
6086	40770	6115
6087	40777	6108
6088	40784	6101
6089	40791	6095
6090	40798	6088
6091	40804	6081
6092	40812	6075
6093	40819	6068
6094	40826	6061
6095	40833	6055
6096	40840	6048
6097	40846	6041
6098	40852	6035
6099	40860	6028
6100	40867	6021
6101	40874	6015
6102	40881	6008
6103	40888	6002
6104	40895	5995
6105	40902	5988
6106	40908	5981
6107	40916	5975
6108	40923	5968
6109	40929	5961
6110	40937	5955
6111	40943	5948
6112	40951	5942
6113	40958	5935
6114	40965	5928
6115	40972	5922
6116	40979	5915
6117	40986	5908
6118	40990	5901
6119	40997	5895
6120	41004	5888
6121	41011	5881
6122	41018	5875
6123	41025	5868
6124	41032	5861
6125	41039	5855
6126	41046	5848
6127	41053	5841
6128	41060	5835
6129	41066	5828
6130	41073	5821
6131	41080	5815
6132	41087	5808
6133	41094	5801
6134	41101	5795
6135	41108	5788
6136	41115	5781
6137	41122	5775
6138	41129	5768
6139	41135	5761
6140	41142	5755
6141	41149	5748
6142	41156	5741
6143	41162	5734
6144	41169	5728
6145	41176	5721
6146	41183	5714
6147	41189	5708
6148	41196	5701
6149	41203	5694
6150	41210	5688
6151	41217	5681
6152	41224	5674
6153	41231	5668
6154	41238	5661
6155	41245	5654
6156	41252	5648
6157	41258	5641
6158	41264	5634
6159	41271	5627
6160	41278	5621
6161	41284	5614
6162	41291	5607
6163	41298	5601
6164	41305	5594
6165	41312	5587
6166	41319	5581
6167	41325	5574
6168	41332	5567
6169	41339	5561
6170	41345	5554
6171	41352	5547
6172	41359	5540
6173	41367	5534
6174	41374	5527
6175	41381	5521
6176	41388	5514
6177	41395	5507
6178	41401	5500
6179	41408	5494
6180	41414	5487
6181	41421	5480
6182	41428	5474
6183	41434	5467
6184	41441	5460
6185	41448	5454
6186	41455	5447
6187	41461	5440
6188	41468	5433
6189	41475	5427
6190	41482	5420
6191	41489	5413
6192	41495	5407
6193	41502	5400
6194	41509	5393
6195	41515	5387
6196	41522	5380
6197	41529	5373
6198	41540	5367
6199	41548	5361
6200	41555	5354
6201	41563	5347
6202	41570	5341
6203	41578	5334
6204	41585	5328
6205	41593	5321
6206	41600	5314
6207	41607	5308
6208	41613	5301
6209	41620	5294
6210	41627	5287
6211	41634	5281
6212	41641	5274
6213	41647	5267
6214	41654	5261
6215	41661	5254
6216	41668	5247
6217	41675	5241
6218	41681	5234
6219	41688	5227
6220	41694	5221
6221	41704	5214
6222	41710	5207
6223	41717	5201
6224	41723	5194
6225	41730	5187
6226	41736	5181
6227	41743	5174
6228	41750	5167
6229	41757	5160
6230	41764	5154
6231	41770	5147
6232	41777	5140
6233	41784	5134
6234	41791	5127
6235	41798	5120
6236	41805	5114
6237	41812	5107
6238	41819	5100
6239	41825	5094
6240	41832	5087
6241	41838	5080
6242	41845	5074
6243	41852	5067
6244	41859	5060
6245	41866	5054
6246	41873	5047
6247	41880	5040
6248	41887	5034
6249	41894	5027
6250	41900	5020
6251	41907	5013
6252	41914	5007
6253	41921	5000
6254	41927	4993
6255	41934	4987
6256	41940	4980
6257	41947	4973
6258	41954	4966
6259	41961	4960
6260	41967	4953
6261	41974	4946
6262	41981	4940
6263	41988	4933
6264	41994	4926
6265	42001	4920
6266	42008	4913
6267	42015	4906
6268	42021	4899
6269	42028	4893
6270	42034	4886
6271	42041	4879
6272	42048	4873
6273	42054	4866
6274	42061	4859
6275	42068	4853
6276	42074	4846
6277	42082	4839
6278	42088	4832
6279	42095	4826
6280	42102	4819
6281	42109	4812
6282	42115	4806
6283	42122	4799
6284	42129	4792
6285	42135	4786
6286	42142	4779
6287	42150	4772
6288	42156	4766
6289	42163	4759
6290	42170	4752
6291	42177	4746
6292	42184	4739
6293	42191	4732
6294	42197	4725
6295	42204	4719
6296	42211	4712
6297	42218	4705
6298	42224	4699
6299	42231	4692
6300	42238	4685
6301	42245	4678
6302	42251	4672
6303	42258	4665
6304	42265	4658
6305	42272	4652
6306	42278	4645
6307	42285	4638
6308	42292	4632
6309	42299	4625
6310	42305	4618
6311	42312	4611
6312	42319	4605
6313	42325	4598
6314	42332	4591
6315	42338	4585
6316	42345	4578
6317	42352	4571
6318	42359	4565
6319	42366	4558
6320	42372	4551
6321	42378	4544
6322	42385	4538
6323	42391	4531
6324	42398	4524
6325	42405	4518
6326	42412	4511
6327	42419	4504
6328	42425	4497
6329	42431	4491
6330	42438	4484
6331	42445	4477
6332	42451	4471
6333	42458	4464
6334	42465	4457
6335	42472	4450
6336	42478	4444
6337	42486	4437
6338	42493	4430
